B	BP	BV	id	normal / touch / 360 / detachable	Brand	Model	Best Price	Color	Screen	RAM	Processor	VRAM	GPU	Storage	OS	MS offc	Warranty	Thickness	Weight	Backlit keyboard	DVD	91mobiles	Amazon	Flipkart	Snapdeal	Tata Cliq	Croma	screen size in numbers	processor score	gpu score	ddr4/ddr3	gddr5/ddr3	ssd/hdd	RAM Memory	VRAM Memory	cpu score bucket	gpu score bucket	comment on processor	comment on GPU	pic name	series name	part number / model name for HP	model name for HP subtracted	Build Score (x/4)	Build Review	Screen Score (x/4)	Screen Review	Audio Score (x/4)	Audio Review	Keyboard (x/4)	Keyboard Review	Touchpad Score (x/4)	Touchpad Review	Heating Score (x/3)	Heating Review	Additional Cons (not in brackets)	Additional Pros (not in brackets)
6	6	12	478	normal	HP	Pavilion 15-ab584tx	78890	SIlver	"15.6"" HD"	16GB DDR3	i5 6200U	4GB DDR3	NV GT 940M	2TB 5400RPM	Win 10	No	1 yr											15.6	4100	28	0	0	1	16	4	5	2	i5 6200U performs 30-40% better than i3 6006U & 10-15% worse than i5 7200U	slightly inferior to 940MX, which is the best mid-range GPU	Pavilion old_15_Silver	Pavilion 15-ab	584tx		3	good quality plastic chasis, strong hinges. keyboard area gradually gets darker upwards	2	poor brightness and contrast	3	loud and good quality, lacks bass	3	quiet soft keys	2	smooth, responsive, integrated click mechanism is poor	3	-		
6	6	12	479	normal	HP	Pavilion 15-ab585tx	62990	Silver	"15.6"" HD"	12GB DDR3	i5 6200U	4GB DDR3	NV GT 940M	1TB 5400RPM	Win 10	No	1 yr											15.6	4100	28	0	0	1	12	4	5	2	i5 6200U performs 30-40% better than i3 6006U & 10-15% worse than i5 7200U	slightly inferior to 940MX, which is the best mid-range GPU	Pavilion old_15_Silver	Pavilion 15-ab	585tx		3	good quality plastic chasis, strong hinges. keyboard area gradually gets darker upwards	2	poor brightness and contrast	3	loud and good quality, lacks bass	3	quiet soft keys	2	smooth, responsive, integrated click mechanism is poor	3	-		
6	6	12	508	normal	HP	Pavilion 15-ab215tx	85000	White	"15.6"" FHD"	8GB DDR3	i7 6500U	2GB DDR3	NV GT 940M	1TB 5400RPM	Win 10	No	1 yr											15.6	4431	28	0	0	1	8	2	5	2	i7 6500U performs 5-10% better than i5 6200U & 5-10% worse than i5 7200U	slightly inferior to 940MX, which is the best mid-range GPU	Pavilion old_15_White	Pavilion 15-ab	215tx		3	good quality plastic chasis, strong hinges. keyboard area gradually gets darker upwards	2	poor brightness and contrast	3	loud and good quality, lacks bass	3	quiet soft keys	2	smooth, responsive, integrated click mechanism is poor	3	-		
6	12	12	509	normal	HP	Pavilion 15-ab219tx	57990	Silver	"15.6"" HD"	8GB DDR3	i5 5200U	2GB DDR3	NV GT 940M	1TB 5400RPM	Win 10	No	1 yr											15.6	3491	28	0	0	1	8	2	4	2	i5 5200U performs 10-15% better than i3 6006U & 10-15% worse than i5 6200U	slightly inferior to 940MX, which is the best mid-range GPU	Pavilion old_15_Silver	Pavilion 15-ab	219tx		3	good quality plastic chasis, strong hinges. keyboard area gradually gets darker upwards	2	poor brightness and contrast	3	loud and good quality, lacks bass	3	quiet soft keys	2	smooth, responsive, integrated click mechanism is poor	3	-		
6	12	12	517	normal	HP	Pavilion 15-ab221tx	62800	Silver	"15.6"" HD"	8GB DDR3	i5 5200U	2GB DDR3	NV GT 940M	1TB 5400RPM	Win 10	No	1 yr											15.6	3491	28	0	0	1	8	2	4	2	i5 5200U performs 10-15% better than i3 6006U & 10-15% worse than i5 6200U	slightly inferior to 940MX, which is the best mid-range GPU	Pavilion old_15_Silver	Pavilion 15-ab	221tx		3	good quality plastic chasis, strong hinges. keyboard area gradually gets darker upwards	2	poor brightness and contrast	3	loud and good quality, lacks bass	3	quiet soft keys	2	smooth, responsive, integrated click mechanism is poor	3	-		
6	6	12	520	normal	HP	Pavilion 15-ab516tx	50500	Silver	"15.6"" HD"	8GB DDR3	i5 6200U	2GB DDR3	NV GT 940M	1TB 5400RPM	Win 10	No	1 yr											15.6	4100	28	0	0	1	8	2	5	2	i5 6200U performs 30-40% better than i3 6006U & 10-15% worse than i5 7200U	slightly inferior to 940MX, which is the best mid-range GPU	Pavilion old_15_Silver	Pavilion 15-ab	516tx		3	good quality plastic chasis, strong hinges. keyboard area gradually gets darker upwards	2	poor brightness and contrast	3	loud and good quality, lacks bass	3	quiet soft keys	2	smooth, responsive, integrated click mechanism is poor	3	-		
3	3	9	481	normal	HP	Pavilion 15-au006tx	56490	Silver	"15.6"" HD"	8GB DDR4	i5 6200U	4GB DDR3	NV GT 940MX	1TB 5400RPM	Win 10	No	1 yr											15.6	4100	32	1	0	1	8	4	5	2	i5 6200U performs 30-40% better than i3 6006U & 10-15% worse than i5 7200U	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	006tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	482	normal	HP	Pavilion 15-au008tx	78000	Silver	"15.6"" FHD"	16GB DDR4	i7 6500U	4GB DDR3	NV GT 940MX	2TB 5400RPM	Win 10	No	1 yr											15.6	4431	32	1	0	1	16	4	5	2	i7 6500U performs 5-10% better than i5 6200U & 5-10% worse than i5 7200U	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	008tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	483	normal	HP	Pavilion 15-au009tx	70979	Silver	"15.6"" FHD"	8GB DDR4	i7 6500U	4GB DDR3	NV GT 940MX	1TB 5400RPM	Win 10	No	1 yr											15.6	4431	32	1	0	1	8	4	5	2	i7 6500U performs 5-10% better than i5 6200U & 5-10% worse than i5 7200U	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	009tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	485	normal	HP	Pavilion 15-au114tx	57990	Silver	"15.6"" HD"	8GB DDR4	i5 7200U	4GB DDR3	NV GT 940MX	1TB 5400RPM	Win 10	No	1 yr											15.6	4732	32	1	0	1	8	4	5	2	i5 7200U performs 15-20% better than i5 6200U & 5-10% worse than i7 7500U	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	114tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	486	normal	HP	Pavilion 15-au117tx	85181	Silver	"15.6"" FHD"	16GB DDR4	i7 7500U	4GB DDR3	NV GT 940MX	2TB 5400RPM	Win 10	No	1 yr											15.6	5250	32	1	0	1	16	4	6	2	i7 7500U performs 5-10% better than i7 6560U & 10-15% worse than i5 6300HQ	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	117tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	487	normal	HP	Pavilion 15-au118tx	70841	SIlver	"15.6"" FHD"	8GB DDR4	i7 7500U	4GB DDR3	NV GT 940MX	1TB 5400RPM	Win 10	No	1 yr											15.6	5250	32	1	0	1	8	4	6	2	i7 7500U performs 5-10% better than i7 6560U & 10-15% worse than i5 6300HQ	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	118tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	489	normal	HP	Pavilion 15-au134tx	63800	SIlver	"15.6"" FHD"	8GB DDR4	i5 7200U	4GB DDR3	NV GT 940MX	1TB 5400RPM	Win 10	No	1 yr											15.6	4732	32	1	0	1	8	4	5	2	i5 7200U performs 15-20% better than i5 6200U & 5-10% worse than i7 7500U	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	134tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	491	normal	HP	Pavilion 15-au623tx	59990	Silver	"15.6"" HD"	8GB DDR4	i5 7200U	4GB DDR3	NV GT 940MX	1TB 5400RPM	Win 10	Yes	1 yr											15.6	4732	32	1	0	1	8	4	5	2	i5 7200U performs 15-20% better than i5 6200U & 5-10% worse than i7 7500U	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	623tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	492	normal	HP	Pavilion 15-au624tx	59000	Silver	"15.6"" FHD"	4GB DDR4	i5 7200U	4GB DDR3	NV GT 940MX	1TB 5400RPM	Win 10	Yes	1 yr											15.6	4732	32	1	0	1	4	4	5	2	i5 7200U performs 15-20% better than i5 6200U & 5-10% worse than i7 7500U	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	624tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	493	normal	HP	Pavilion 15-au626tx	70290	Silver	"15.6"" HD"	16GB DDR4	i5 7200U	4GB DDR3	NV GT 940MX	2TB 5400RPM	Win 10	Yes	1 yr											15.6	4732	32	1	0	1	16	4	5	2	i5 7200U performs 15-20% better than i5 6200U & 5-10% worse than i7 7500U	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	626tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	494	normal	HP	Pavilion 15-au627tx	87390	Silver	"15.6"" FHD"	16GB DDR4	i7 7500U	4GB DDR3	NV GT 940MX	2TB 5400RPM	Win 10	Yes	1 yr											15.6	5250	32	1	0	1	16	4	6	2	i7 7500U performs 5-10% better than i7 6560U & 10-15% worse than i5 6300HQ	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	627tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	495	normal	HP	Pavilion 15-au628tx	68000	Silver	"15.6"" FHD"	8GB DDR4	i7 7500U	4GB DDR3	NV GT 940MX	1TB 5400RPM	Win 10	Yes	1 yr											15.6	5250	32	1	0	1	8	4	6	2	i7 7500U performs 5-10% better than i7 6560U & 10-15% worse than i5 6300HQ	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	628tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	524	normal	HP	Pavilion 15-au003tx	50999	Silver	"15.6"" HD"	8GB DDR4	i5 6200U	2GB DDR3	NV GT 940MX	1TB 5400RPM	Win 10	No	1 yr			Yes								15.6	4100	32	1	0	1	8	2	5	2	i5 6200U performs 30-40% better than i3 6006U & 10-15% worse than i5 7200U	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	003tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	525	normal	HP	Pavilion 15-au004tx	62000	Gold	"15.6"" HD"	8GB DDR4	i7 6500U	2GB DDR3	NV GT 940MX	1TB 5400RPM	Win 10	No	1 yr											15.6	4431	32	1	0	1	8	2	5	2	i7 6500U performs 5-10% better than i5 6200U & 5-10% worse than i5 7200U	940MX is the best mid-range GPU	Pavilion_15_Gold	Pavilion 15-au	004tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	2	smooth, responsive, integrated click mechanism is poor	3	only top right corner warms up under heavy usage		
3	3	9	484	normal	HP	Pavilion 15-au113tx	64000	SIlver	"15.6"" HD"	16GB DDR4	i5 7200U	4GB DDR3	NV GT 940MX	2TB 5400RPM	Win 10	No	1 yr											15.6	4732	32	1	0	1	16	4	5	2	i5 7200U performs 15-20% better than i5 6200U & 5-10% worse than i7 7500U	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au	113tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	774	normal	HP	Pavilion 15-au111tx / au112tx	52690	Silver / Gold	"15.6"" HD"	8GB DDR4	i5 7200U	2GB DDR3	NV GT 940MX	1TB 5400RPM	Win 10	No	1 yr			Yes								15.6	4732	32	1	0	1	8	2	5	2	i5 7200U performs 15-20% better than i5 6200U & 5-10% worse than i7 7500U	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au111tx / au	112tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
3	3	9	775	normal	HP	Pavilion 15-au620tx / au621tx	56700	Silver / Gold	"15.6"" HD"	8GB DDR4	i5 7200U	2GB DDR3	NV GT 940MX	1TB 5400RPM	Win 10	Yes	1 yr			Yes								15.6	4732	32	1	0	1	8	2	5	2	i5 7200U performs 15-20% better than i5 6200U & 5-10% worse than i7 7500U	940MX is the best mid-range GPU	Pavilion_15_Silver	Pavilion 15-au620tx / au	621tx		3	good quality plastic chasis, strong hinges	3	good contrast and colors, poor brightness	3	loud and good quality, lacks bass	3	-	3	smooth, responsive	3	only top right corner warms up under heavy usage		
9	15	21	447	touch	HP	Pavilion 15-aw068nr	88188	Purple	"15.6"" HD"	4GB DDR4	AMD A9-9410	Integrated	Integrated	1TB 5400RPM	Win 10	No	1 yr											15.6	2598	0	1	0	1	4	0	3	0	AMD A9-9410 performs 30-40% better than Pentium N3540 & 15-20% worse than i3 6006U		Pavilion_15_Purple	Pavilion 15-aw	068nr		3	good quality plastic chasis, strong hinges	2	poor brightness and contrast	3	loud and good quality, lacks bass	3	-	2	smooth, responsive, integrated click mechanism is poor	3	-		
1	1	1	497	normal	HP	Pavilion 15-bc008tx	96990	Silver	"15.6"" FHD"	16GB DDR4	i7 6700HQ	4GB GDDR5	NV GTX 960M	1TB 7200RPM + 128GB SSD	Win 10	No	1 yr											15.6	8132	44	1	1	3	16	4	6	3	i7 6700HQ performs 15-20% better than i5 7300HQ & 5-10% worse than i7 7700HQ	capable of playing games like crysis 3, battlefield 1 on high resolution	Pavilion bc_15_Silver	Pavilion 15-bc	008tx		3	good quality plastic chasis, strong hinges	3	good brightness, average contrast, good viewing angles	3	loud and good quality, lacks bass	3	keys wiggle slightly, soft, work well	2	smooth, responsive, integrated click mechanism is poor	2	right half tends to get hot under load		
24	30	26	317	normal	HP	15-G222au (L8P41PA)	24800	Black	"15.6"" HD"	4GB DDR3	AMD E1-6010	Integrated	Integrated	500GB 5400RPM	DOS	No	1 yr											15.6	841	0	0	0	1	4	0	1	0	AMD E1-6010 performs 30-40% better than AMD A4-1250 & 10-15% worse than AMD E1-7010		Notebook_15_Black	15-G	222au	15-G222au	3	plastic chasis, brushed aluminium pattern around keyboard area, firm hinges	3	above average	3	good quality, average volume, lacks bass	3	flat, lightly roughened keys, comfortable overall	3	smooth surface, responsive	2	left side gets warm under stress		
12	18	24	449	normal	HP	Pavilion 15-p242tu	33940	Silver	"15.6"" FHD"	4GB DDR3	i3 5010U	Integrated	Integrated	500GB 5400RPM	Win 8	No	1 yr											15.6	3064	0	0	0	1	4	0	3	0	i3 5010U performs 0-5% better than i3 5005U & 0-5% worse than i3 6006U		Pavilion old_15_Silver	Pavilion 15-p	242tu		3	good quality plastic chasis, strong hinges. keyboard area gradually gets darker upwards	2	poor brightness and contrast	3	loud and good quality, lacks bass	3	quiet soft keys	2	smooth, responsive, integrated click mechanism is poor	3	-		
25	31	26	450	detachable	HP	Pavilion X2 10-n125tu	29390	Silver	"10.1"" HD"	2GB DDR3	Atom x5-Z8300	Integrated	Integrated	500GB 5400RPM + 64GB eMMC	Win 10	No	1 yr		1.1									10.1	1202	0	0	0	1	2	0	1	0	Atom x5-Z8300 performs 30-40% better than Atom Z3735F & 25-30% worse than Atom x5-Z8500		Pavilion X2_10_Silver	Pavilion X2 10-n	125tu		2	completely plastic, strong magnets to attach keyboard	3	good contrast and colors, average brightness	3	very good quality, loud as per detachable laptop standards	3	comfortable despite small size	2	works well but small area	2	right side gets warm under heavy usage	tablet portion tends to tip the laptop backward (common problem in detachable laptops)	tablet can be fastened to keyboard facing inward or outward (tent mode)
18	24	24	451	detachable	HP	Pavilion x2 210 (P5U16AA)	20990	Silver	"10.1"" HD"	4GB DDR3	Atom x5-Z8500	Integrated	Integrated	64GB eMMC	Win 10	No	1 yr		1.1									10.1	1699	0	0	0	1	4	0	2	0	Atom x5-Z8500 performs 0% better than Atom Z3735F & 5-10% worse than Pentium N3700		Pavilion X2_10_Silver	Pavilion x2 210	P5U16AA		2	completely plastic, strong magnets to attach keyboard	3	good contrast and colors, average brightness	3	very good quality, loud as per detachable laptop standards	3	comfortable despite small size	2	works well but small area	2	right side gets warm under heavy usage	tablet portion tends to tip the laptop backward (common problem in detachable laptops)	tablet can be fastened to keyboard facing inward or outward (tent mode)
18	24	24	383	360	HP	Pavilion X360 11-ab005tu	29990	Black	"11.6"" HD"	4GB DDR3	Pentium N3710	Integrated	Integrated	500GB 5400RPM	Win 10	No	1 yr		1.5									11.6	1867	0	0	0	1	4	0	2	0	Pentium N3710 performs 0% better than Celeron N3060 & 40-50% worse than i3 6006U		Pavilion X360 old_11_Black	Pavilion X360 11-ab	005tu		3	good plastic, very sturdy and firm	3	good viewing angles, colors and contrast, average brightness	3	loud and good quality	3	comfortable despite small size	3	smooth and accurate	1	bottom rear gets hot under heavy usage		
18	24	24	384	360	HP	Pavilion X360 11-k015tu	37500	Red	"11.6"" HD"	4GB DDR3	Pentium N3700	Integrated	Integrated	1TB 5400RPM	Win 8.1	No	1 yr											11.6	1872	0	0	0	1	4	0	2	0	Pentium N3700 performs 0% better than Celeron N3060 & 40-50% worse than i3 6006U		Pavilion X360 old_11_Red	Pavilion X360 11-k	015tu		3	good plastic, very sturdy and firm	3	good viewing angles, colors and contrast, average brightness	3	loud and good quality	3	comfortable despite small size	3	smooth and accurate	1	bottom rear gets hot under heavy usage		
3	9	21	386	360	HP	Pavilion x360 11-u005tu	37294	Silver	"11.6"" HD"	4GB DDR4	i3 6100U	Integrated	Integrated	1TB 5400RPM	Win 10	No	1 yr		1.4									11.6	3754	0	1	0	1	4	0	4	0	i3 6100U performs 15-20% better than i3 6006U & 0-5% worse than i3 7100U		Pavilion X360_11_Silver	Pavilion x360 11-u	005tu		3	good plastic, very sturdy and firm	3	good viewing angles, colors and contrast, average brightness	3	loud and good quality	3	comfortable despite small size	3	smooth and accurate	1	bottom rear gets hot under heavy usage		
18	24	24	391	360	HP	Pavilion x360 11-u006tu	29244	Silver	"11.6"" HD"	4GB DDR3	Pentium N3710	Integrated	Integrated	500GB 5400RPM	Win 10	No	1 yr		1.3									11.6	1867	0	0	0	1	4	0	2	0	Pentium N3710 performs 0% better than Celeron N3060 & 40-50% worse than i3 6006U		Pavilion X360_11_Silver	Pavilion x360 11-u	006tu		3	good plastic, very sturdy and firm	3	good viewing angles, colors and contrast, average brightness	3	loud and good quality	3	comfortable despite small size	3	smooth and accurate	1	bottom rear gets hot under heavy usage		
18	24	24	392	360	HP	Pavilion x360 11-u052tu	32990	Silver	"11.6"" HD"	4GB DDR3	Pentium N3710	Integrated	Integrated	500GB 5400RPM	Win 10	No	1 yr											11.6	1867	0	0	0	1	4	0	2	0	Pentium N3710 performs 0% better than Celeron N3060 & 40-50% worse than i3 6006U		Pavilion X360_11_Silver	Pavilion x360 11-u	052tu		3	good plastic, very sturdy and firm	3	good viewing angles, colors and contrast, average brightness	3	loud and good quality	3	comfortable despite small size	3	smooth and accurate	1	bottom rear gets hot under heavy usage		
3	9	21	393	360	HP	Pavilion x360 11-u107tu	45190	Silver	"11.6"" HD"	4GB DDR4	i3 7100U	Integrated	Integrated	1TB 5400RPM	Win 10	Yes	1 yr		1.4									11.6	3918	0	1	0	1	4	0	4	0	i3 7100U performs 20-25% better than i3 6006U & 0-5% worse than i5 6200U		Pavilion X360_11_Silver	Pavilion x360 11-u	107tu		3	good plastic, very sturdy and firm	3	good viewing angles, colors and contrast, average brightness	3	loud and good quality	3	comfortable despite small size	3	smooth and accurate	1	bottom rear gets hot under heavy usage		
6	6	24	416	360	HP	Pavilion X360 13-S101TU	59390	Silver	"13.3"" FHD"	4GB DDR3	i5 6200U	Integrated	Integrated	1TB 5400RPM	Win 10	No	1 yr	22.6	1.7									13.3	4100	0	0	0	1	4	0	5	0	i5 6200U performs 30-40% better than i3 6006U & 10-15% worse than i5 7200U		Pavilion X360 old_13_Silver	Pavilion X360 13-S	101TU		3	good plastic, very sturdy and firm	3	good viewing angles, colors and contrast, average brightness	3	loud and good quality	3	firm keys, comfortable overall	3	smooth and accurate	2	bottom rear gets little warm under heavy usage		
6	12	24	419	360	HP	Pavilion X360 13-S102TU	42990	Silver	"13.3"" FHD"	4GB DDR3	i3 6100U	Integrated	Integrated	1TB 5400RPM	Win 10	No	1 yr	22.6	1.7									13.3	3754	0	0	0	1	4	0	4	0	i3 6100U performs 15-20% better than i3 6006U & 0-5% worse than i3 7100U		Pavilion X360 old_13_Silver	Pavilion X360 13-S	102TU		3	good plastic, very sturdy and firm	3	good viewing angles, colors and contrast, average brightness	3	loud and good quality	3	firm keys, comfortable overall	3	smooth and accurate	2	bottom rear gets little warm under heavy usage		
